agency,article_id,section,published_at,headline,url,sentiment_score,Aspect,effect_type,impact_type
thairath,2896949,investment,2025-11-21,"ราคาทองวันนี้ 21 พฤศจิกายน 2568 ล่าสุด ราคาปรับเพิ่ม 100 บาท ราคาทองรูปพรรณ บาทละ 63,300 บาท",https://www.thairath.co.th/money/investment/gold/2896949,0.55,เศรษฐกิจไทย,Short-term,Neutral
thairath,2896847,personal_finance,2025-11-21,Gen Z เงินไม่พอใช้! แต่ชีวิตต้องไปต่อ เปิด 5 วิธีบริหารการเงินสู่ความมั่นคง,https://www.thairath.co.th/money/personal_finance/financial_planning/2896847,0.65,เศรษฐกิจไทย,Long-term,Positive
thairath,2897032,investment,2025-11-21,เปิดใจ รองผู้จัดการ ตลท. วิกฤติหุ้น IPO ต่ำจอง ย้ำไม่ใช่การแสวงกำไรข้ามคืน คาดปี 2569 ตลาดฟื้น,https://www.thairath.co.th/money/investment/capital_market/2897032,0.55,เศรษฐกิจไทย,Short-term,Neutral
thairath,2896593,personal_finance,2025-11-21,ถ้าคลังปรับจะขึ้นภาษี VAT 8.5% ในปี 2571 และไป 10% ในปี 2573 เรื่องนี้กระทบคนไทยแค่ไหน,https://www.thairath.co.th/money/personal_finance/financial_planning/2896593,0.35,มาตรการของรัฐ,Long-term,Negative
thairath,2897085,economics,2025-11-22,แบงก์ชาติมองปีหน้ายังหนักหน่วง เร่งแก้หนี้เสียพร้อมเพิ่มความรู้การเงินสกัดคนไทยถูกหลอก,https://www.thairath.co.th/money/economics/thai_economics/2897085,0.25,เศรษฐกิจไทย,Short-term,Negative
thairath,2897092,economics,2025-11-22,ราคาข้าวเริ่มขยับหลังดูดซับผลผลิต,https://www.thairath.co.th/money/economics/thai_economics/2897092,0.65,ราคาสินค้าเกษตร,Short-term,Positive
thairath,2897088,economics,2025-11-22,“เอกนิติ” ย้ำลั่นยังไม่ถึงเวลาปรับ Vat,https://www.thairath.co.th/money/economics/thai_economics/2897088,0.65,เศรษฐกิจไทย,Long-term,Positive
thairath,2897096,economics,2025-11-22,ตลาดนักท่องเที่ยวระยะไกลโตสุดๆ,https://www.thairath.co.th/money/economics/thai_economics/2897096,0.85,เศรษฐกิจไทย,Long-term,Positive
thairath,2897130,investment,2025-11-22,"ราคาทองวันนี้ 22 พฤศจิกายน 2568 ล่าสุดปรับเพิ่ม 250 บาท ราคาทองรูปพรรณ บาทละ 63,250 บาท",https://www.thairath.co.th/money/investment/gold/2897130,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2897334,economics,2025-11-23,"อ่านมุมมอง “วิทัย รัตนากร” ผู้ว่าแบงก์ชาติคนใหม่ แก้ปัญหา ""ทุนเทา"" - เทรดทองที่กระทบเงินบาท",https://www.thairath.co.th/money/economics/thai_economics/2897334,0.65,มาตรการของรัฐ,Long-term,Positive
thairath,2897026,investment,2025-11-24,"ราคาทองวันนี้ 24 พฤศจิกายน 2568 ล่าสุด ปรับลด 150 บาท ราคาทองรูปพรรณ บาทละ 63,100 บาท",https://www.thairath.co.th/money/investment/gold/2897026,0.45,เศรษฐกิจไทย,Short-term,Neutral
thairath,2897228,economics,2025-11-24,GWM รุกเข้มมอเตอร์เอ็กซ์โป,https://www.thairath.co.th/money/economics/thai_economics/2897228,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2897538,personal_finance,2025-11-24,"คนไทยไม่กลัว""เป็นหนี้""เมื่อชีวิตดีได้ด้วยเงินผ่อน เปิดข้อมูล 20 ปี เครดิตบูโร ภูเขาหนี้16.2 ล้านล.",https://www.thairath.co.th/money/personal_finance/financial_planning/2897538,0.35,มาตรการของรัฐ,Long-term,Negative
thairath,2896536,personal_finance,2025-11-24,เที่ยวแบบมีหนี้! ผลสำรวจเผยคนสหรัฐฯ ใช้จ่ายเยอะ 31% ยังจ่ายหนี้บัตรเครดิตจากการเที่ยวปีก่อนไม่หมด,https://www.thairath.co.th/money/personal_finance/financial_planning/2896536,0.45,เศรษฐกิจโลก,Short-term,Neutral
thairath,2897665,personal_finance,2025-11-24,บทเรียนราคาแพง 400 ล้าน! สู่ 3 กฎเหล็กการเงินที่ต้องรู้ กู้นอกระบบ-ธุรกิจเกินตัว-หนี้กับคู่ชีวิต,https://www.thairath.co.th/money/personal_finance/financial_planning/2897665,0.55,เศรษฐกิจไทย,Short-term,Neutral
thairath,2897571,economics,2025-11-24,ส.อ.ท.ร่วมต้านคอร์รัปชัน,https://www.thairath.co.th/money/economics/thai_economics/2897571,0.25,เศรษฐกิจไทย,Long-term,Negative
thairath,2897573,economics,2025-11-24,แบงก์ชาติประกาศตามหา “เงินเทา”,https://www.thairath.co.th/money/economics/thai_economics/2897573,0.45,เศรษฐกิจไทย,Short-term,Neutral
thairath,2897652,economics,2025-11-24,ขึ้น VAT ปลดล็อกงบสวัสดิการสังคม สศช.ผวา!คนไทยหมดปัญญาผ่อนบ้านถูกยึดพุ่ง,https://www.thairath.co.th/money/economics/global_economics/2897652,0.65,มาตรการของรัฐ,Long-term,Positive
thairath,2897661,economics,2025-11-24,“ดีอี”สั่งลบข้อมูลสแกนม่านตาแลกคริปโต,https://www.thairath.co.th/money/economics/thai_economics/2897661,0.25,มาตรการของรัฐ,Short-term,Negative
thairath,2897710,economics,2025-11-24,พาณิชย์ คุมเข้มสกัดบัญชีม้านิติบุคคล สกรีนตั้งบริษัท–เช็กบัตรสวัสดิการรัฐสกัดสวมชื่อ,https://www.thairath.co.th/money/economics/thai_economics/2897710,0.65,มาตรการของรัฐ,Short-term,Positive
thairath,2897711,economics,2025-11-24,รัฐเร่งเชื่อมคนละครึ่งกับบัตรสวัสดิการ สร้างรายได้ให้ร้านค้าหมุนต่อเนื่อง,https://www.thairath.co.th/money/economics/thai_economics/2897711,0.85,มาตรการของรัฐ,Short-term,Positive
thairath,2897734,investment,2025-11-25,"ราคาทองวันนี้ 25 พฤศจิกายน 2568 ล่าสุด ราคาปรับเพิ่มขึ้น 750 บาท ราคาทองรูปพรรณ บาทละ 64,150 บาท",https://www.thairath.co.th/money/investment/gold/2897734,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2897618,economics,2025-11-25,โตโยต้า “ยาริสครอส” รุกเข้ม,https://www.thairath.co.th/money/economics/thai_economics/2897618,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2897751,personal_finance,2025-11-25,"ความจริงของคนไทยวันนี้ ""เงินเดือนลด"" แต่ค่าใช้จ่ายเพิ่มทุกปี 1 ใน 3 ครัวเรือนไทยยังไม่พ้นวงจรหนี้",https://www.thairath.co.th/money/personal_finance/financial_planning/2897751,0.25,สังคม/ความมั่นคง,Long-term,Negative
thairath,2897834,personal_finance,2025-11-25,"โสดอย่างมีคุณภาพ อย่าลืมวางแผนการเงินกับ 3 ความเสี่ยงที่ห้าม ""มองข้าม"" พร้อมจัดพอร์ตเพื่อวัยเกษียณ",https://www.thairath.co.th/money/personal_finance/financial_planning/2897834,0.65,เศรษฐกิจไทย,Long-term,Positive
thairath,2897759,investment,2025-11-25,หุ้นเทคฯ แดนมังกรผงาด บางกลุ่มแซงสหรัฐฯ แล้ว! ส่องโอกาสลงทุน ChiNext 50 ผ่าน DR ในตลาดหุ้นไทย,https://www.thairath.co.th/money/investment/capital_market/2897759,0.75,เศรษฐกิจโลก,Long-term,Positive
